	AniQWr_1	AniQWr_2	AniQWr_3	AniQWr_4	AniQWr_7	AniQWr_8	PhysVir_10	PhysVir_11	PhysVir_12	PhysVir_13	PhysVir_14	PhysVir_20	PhysVir_3	RueBrit_10	RueBrit_19	RueBrit_20	RueBrit_21	RueBrit_22	SalAzu_10	SalAzu_11	SalAzu_12	SalBall_1	SalBall_2	SalBall_3	SalBall_4	SalBall_5	SalBle_2	SalBle_20	SalBle_22	SalBle_23	SalBle_5	SalBle_SB1	SalBle_SBW5	SalBle_SBW6	SalChio_1	SalChio_6	SalChio_8	SalCoc_1	SalCoc_10	SalCoc_11	SalCoc_2	SalCoc_3	SalCoc_4	SalCoc_5	SalCoc_6	SalDar_1	SalDar_10	SalDar_11	SalDar_12	SalDar_14	SalDar_15	SalDar_2	SalDar_20	SalDar_3	SalFar_10	SalFar_11	SalFar_12	SalFar_13	SalFar_14	SalFar_15	SalFar_18	SalFar_2	SalFar_20	SalFar_3	SalGreg_1	SalGreg_10	SalGreg_2	SalGreg_3	SalGreg_4	SalGreg_5	SalGreg_7	SalGreg_8	SalLeu_20	SalLeu_21	SalLeu_22	SalLeu_23	SalLeu_25	SalLeu_26	SalLeu_5	SalMic_1	SalMic_2	SalMic_3	SalMic_4	SalMic_5	SalMic_7	SalMic_8	SalReg_B1	SalReg_FM15	SalReg_W2	SalReg_W4	SalRoe_1	SalRoe_3	SalRoe_4	SalRoe_5	SalRoe_6	SalRoe_7	SalSin_4	SalSin_B2	SalSin_B6	ScutSuf_2	ScutSuf_20	ScutSuf_5	ScutSuf_8	ScutSuf_B1	ScutSuf_B2	ScutSuf_B3	ScutWri_4	ScutWri_5	ScutWri_6	ScutWrit_1	ScutWrit_2	ScuWri_9	StaCoc_2	StaCoc_3
SalBle_20	0.9227837511475383	0.9248957084405296	0.9345550115378891	0.7008451755032372	0.99995182521005	0.8706853576677809	0.8827136277378992	0.9628538609807541	0.5582060640938257	0.9340277183785355	0.5694824102415743	0.9485943546601519	0.9234384250472569	0.9015433522618478	0.8267226972814495	0.28820266767530267	0.1532704759274186	0.8972646455152291	0.781131218127447	0.8924518706777866	0.8602549640527533	0.9425133710140617	0.8750594088738314	0.9209041707059246	0.9318881828242102	0.8812094977371921	0.9999149070004036	0.0	0.813735089080874	0.801389695159844	0.9196651467740627	0.9999918695954924	0.7580325717996597	0.6505926224194443	0.9084463302018919	0.9999831955233226	0.9999835448057923	0.794312017871267	0.775610465930868	0.6741972539849905	0.7921622060522049	0.7121697952714461	0.800690094203436	0.7723808751171236	0.7161428019877158	0.18468982324572414	0.7258536977792125	0.8973356064072958	0.7598994435596645	0.7389532955324167	0.7321876774934337	0.026084903639699175	0.7724099700864019	0.259498355193032	0.8626828552683824	0.6910314430355996	0.8403597554529392	0.8205491777401595	0.8024184557048512	0.8341082979060688	0.8497182434772812	0.5348963914825253	0.8377956732095224	0.8166157614682386	0.6723654749518178	0.6727032637015053	0.4125798615182311	0.2527495386741131	0.8330217008628797	0.7885383736209624	0.26240387348580607	0.6842981939149515	0.7609102239834098	0.8730586161460826	0.3793686785777123	0.6743470478579019	0.9150434748190377	0.8061364601551249	0.6382790864200204	0.6524936251484128	0.5724835241999549	0.1472817090134576	0.1745695916727843	0.7685098062531754	0.7057908192573445	0.7466695775746677	0.6893259524425318	0.736795999631792	0.7521728062874109	0.7520341627247509	0.9998764552233126	0.9999063251614695	0.38165113918834026	0.31621664434457486	0.3656219205491136	0.7880190466130643	1.0	0.24897429366302748	0.8819954404211714	0.3528509308181237	0.7647178306991209	0.36842634159077614	0.8179190653619102	0.8144502684635839	0.9448897064370976	0.9999853030404215	0.8250967950228664	0.8098736569895474	0.6678365711869995	0.804740267567712	0.30172564240931943	1.0	0.7488566439603226	0.7844628281770514
SalBle_22	0.7820702665501935	0.7968350631826174	0.8132347921623733	0.8486243757385185	0.9996954491650883	0.6828545349287638	0.6331977753389617	0.8497054693642875	0.9206431729548159	0.7949704943365454	0.887019094283475	0.8757525900921201	0.8013397737105477	0.25227893006016755	0.4668359140014924	0.7961945400405654	0.9798673962075823	0.2009057654268378	0.6161243242077481	0.5916385558049286	0.7889013005503089	0.8929905184749828	0.8232651347055003	0.8062265634249011	0.8400201654620202	0.9997546101779046	0.8613859801359991	0.813735089080874	0.0	0.6645205243655519	0.8865696795660934	0.9997750492042784	0.605401693057661	0.7036344031302585	0.7202043922787873	0.650717360768448	0.9999281547736348	0.04170291084519118	0.10836646936276917	0.4485896540021217	0.46485044540766174	0.4461097599490831	0.46891824319673847	0.4876108539013553	0.6365114677211166	0.823106444676821	0.8196028249841121	0.8571709548061955	0.6182163431283327	0.8410410009319553	0.5925948999442942	0.8327393346600207	0.4874365594001603	0.7964122683492012	0.783031921976953	0.48104046254101984	0.7967829770850964	0.6284395097740796	0.707027111959746	0.6511739793456235	0.6375247006878899	0.6756598638067868	0.6333272479031922	0.5760068663444557	0.4467308868233615	0.6756021400740029	0.8309475138001003	0.7310388208102896	0.5803247615668258	0.4417730068532887	0.8141426627158524	0.42469940646389226	0.6236023492074203	0.7901137250860634	0.6736075535715271	0.7851632100354766	0.8740125111314532	0.5326608568883557	0.7522493746843478	0.4715089360995147	0.564575212186968	0.9038325207725378	0.9216489082561303	0.6473278986856925	0.715979778403206	0.5139645842333915	0.5505390140472071	0.5463791721027436	0.47260859599694094	0.496350880109948	0.9042407000992357	0.9995846734079982	0.9997421520312827	1.0	0.9911191527616776	0.7008796562399888	1.0	1.0	0.707502504127389	1.0	0.482016954577431	0.6855056246320368	0.6507735358457933	0.550713674242709	0.7820043448005083	0.9911830018148023	0.5508594663615305	0.5157096485706427	0.9776391434104578	0.477140734492012	0.7571472536938653	1.0	0.545808637702818	0.5708038707899701
SalBle_23	0.768551680513071	0.7690811761270765	0.8161359402681911	0.8225048187479088	0.9327370100145986	0.6376455511613154	0.4704652550275096	0.524866741226089	0.6902946601109086	0.40873148329416464	0.6451068979613601	0.4132849419699972	0.34505153027154967	0.7458638842884762	0.5572572874053827	0.7497179268557672	0.9124796223937145	0.7976796074402202	0.6209600773549613	0.7744865307661266	0.7970213403583776	0.841852981152316	0.7465847383641597	0.774665501452478	0.7313465130035172	0.9216172410814926	0.9262115989486728	0.801389695159844	0.6645205243655519	0.0	0.7558390278459832	0.8904392453490054	0.07161277118632547	0.7006205734568293	0.8434458960287937	0.9999907953326017	0.9999951775423234	0.6221437047242002	0.569419415774816	0.45501654124425395	0.4636079161351202	0.4945060263308797	0.4864855923471594	0.2275415843913181	0.3675170460646653	0.7331565824045975	0.6960053834968474	0.7835603987719576	0.3087399482454757	0.745062461661351	0.32124581233308036	0.8306403406223279	0.4011041798311633	0.7126231428240652	0.8590569479233625	0.20809465984570685	0.6461361551275251	0.48308778800290864	0.3621226411177094	0.6187054433997585	0.5595836436844472	0.7178204854908053	0.6078798751791008	0.5916903529256303	0.43320645599786833	0.7742246805014986	0.8444780016910891	0.5933732100962839	0.5747457020501173	0.44374093195675635	0.677813435078265	0.41453377763434673	0.1784620644489079	0.6423748078635689	0.44559482674939344	0.6923240215867639	0.7084946383445792	0.29265970156355214	0.6050241502014884	0.4795552059375736	0.5403912822424387	0.9372893137309597	0.944757998084079	0.7909794214695577	0.8148157471697397	0.3403190422425143	0.7098407885952598	0.17170255023612868	0.3614155215261311	0.3409874312750517	0.8171691488300283	0.76232354142004	0.9999896166638076	0.800849491861805	0.7394060144395325	0.4668690056889493	0.7351755575169616	0.862629236408396	0.48624034298495167	0.7629111376975929	0.3941018232477016	0.6204548430833262	0.5228581389504933	0.4352801428860983	0.3725973687229659	0.5818892355885139	0.4293699660939918	0.36453880921171355	0.7991004565264479	0.6577996659395057	0.7963985484936948	0.7752533000166206	0.334449842102145	0.297106867068363
SalBle_5	0.9173351344389116	0.9126474653957245	0.9287200586442182	0.9292288066885875	0.9889128865415227	0.8579352419329268	0.8301397116672607	0.881552674417314	0.9257773527611005	0.8538602842879256	0.9154573291469627	0.834645383009117	0.8225839911078409	0.9281628052706292	0.8720012653773299	0.8997756409381303	0.9482277201803636	0.9233191558637706	0.8645136807822584	0.9290826215084915	0.918483385944807	0.280660729787503	0.8468310014046548	0.3686574731540466	0.9010055347659311	0.08532964564164724	0.9596460624576387	0.9196651467740627	0.8865696795660934	0.7558390278459832	0.0	0.21506226693249508	0.7260673880773435	0.3243955863055691	0.9453347971052021	0.9999936992267879	0.9999724667105182	0.867206994317221	0.8507951319359279	0.8019960249344089	0.7753228696958576	0.8249685663178137	0.8022238953585522	0.7528231330724183	0.7022861306196575	0.8752361033261855	0.20623192586821337	0.05165631444424856	0.7066531609093685	0.16399694951463073	0.6956410540425042	0.9323314222203948	0.7591281353067153	0.8851389937591397	0.9124350772935284	0.7858019391937187	0.7812473794218369	0.781814569100385	0.7092513046447575	0.7778080059360724	0.8170924080476336	0.9039379252171316	0.8778620221467975	0.8784332091659308	0.7888917193932818	0.8520743213465048	0.9422193169235071	0.8341172523635577	0.798790675255833	0.7674846003376021	0.8301244098880165	0.7915794348429417	0.731124388133799	0.10024729332466398	0.7788853147850753	0.21423271320690163	0.028608981403390854	0.7554613948583762	0.8072791340620127	0.7911803916680615	0.815939601722843	0.9584431491822953	0.9637470115998513	0.862935333684605	0.8772827523293688	0.733748410420868	0.7983754564160643	0.7182927295314483	0.7573238638728821	0.7336558032849212	0.9665377897337781	0.8594020664111843	0.9998371003031636	0.881127157152566	0.8712378478970615	0.7128049675809929	0.8409996258784476	0.917560829247943	0.8132410048737402	0.8814635014752946	0.744981703794194	0.8389587369424119	0.7980972475241437	0.8051168964298613	0.8343562492384751	0.8329224853463519	0.7789170373871535	0.7655071974382497	0.9271969115922046	0.8822512249363437	0.930255571145518	0.9091791620602033	0.736029410891252	0.7441368817121681
SalBle_SB1	0.9589076082707039	0.95929129008997	0.9584024956267325	0.9626129160366058	0.9999830886101764	0.9160924744295885	0.9328644211867966	0.951917931950904	0.9546526798892244	0.937926995779623	0.9698651512578697	0.9150864107824925	0.9066700871355529	0.9999873623939597	0.9999852008913255	0.944303937501656	0.9022320480729195	0.9999903977979492	0.9980376695985781	0.9999937496720516	0.9999289561472022	0.4196697196189776	0.8951039602811162	0.5080485905820731	0.9318160052330935	0.20620666434421608	0.9465679697900177	0.9999918695954924	0.9997750492042784	0.8904392453490054	0.21506226693249508	0.0	0.8558154082469579	0.48601970735330213	0.9999968302482205	0.9999941009175927	0.9999620709148365	0.9894925842292221	0.9830228872974203	0.9998317465443088	0.8830007415917815	0.9995909297476031	0.8986313338145226	0.871132422902715	0.794821693990107	0.925738139249197	0.3830365132587491	0.20750503602381598	0.8040227556671262	0.342999585845717	0.8126365732113486	0.999996163430384	0.8638710467711627	0.9387670601217492	0.9979482824875516	0.9847995307554956	0.8134041391988259	0.8584218483935044	0.7743457995005509	0.846234830095113	0.8825554278636428	0.99829866412725	0.9943247298655111	0.9999863210719869	0.9837223854809519	0.9773967497149465	0.9949469688968909	0.9152718756013242	0.8814933161483601	0.8683770005127375	0.8924922596371101	0.9770302133058965	0.8417191281632201	0.303930428423522	0.8609271147286384	0.3903795627507839	0.23399714947785344	0.8470333243145083	0.8327532372715094	0.999991292779994	0.9999924175161082	0.9999954123760056	0.995259950903199	0.9986519830399458	0.9999805827065298	0.850835375205808	0.9708911936638516	0.850326780351262	0.8784401941566715	0.8548791908758792	0.9999566305554959	0.7214904705487757	0.9997757736861467	0.7910268950191771	0.8334447587274677	0.8014873276035549	0.7794623550413066	0.8635085193841072	0.86276018039201	0.8505814968473246	0.86276072953856	0.9129870018481664	0.8968052156400872	0.9137403855337841	0.8581868778491856	0.818016398619579	0.8587693165822818	0.8607349382381634	0.9190949055210218	0.9999969276639051	0.9999985683988227	0.8949538601235237	0.8524507879972748	0.8358356898723247
SalBle_SBW5	0.7441210929977609	0.7636513453089854	0.779228167316863	0.8104757478565902	0.9717276442282525	0.5629357088435438	0.5848545086284997	0.6960574259276905	0.8118964031423976	0.5745487712109808	0.7837915868929682	0.5824379119471175	0.4973546001543582	0.7620562279142882	0.5809544297330609	0.6943838690159253	0.8853330014757075	0.7965715424132702	0.5468093533304725	0.7593477975305138	0.7535937452723059	0.7813499573063105	0.6385151468077537	0.7247397082452297	0.7045242068132306	0.8972515203586492	0.9030928080724582	0.7580325717996597	0.605401693057661	0.07161277118632547	0.7260673880773435	0.8558154082469579	0.0	0.6337165425304463	0.8130324643746423	1.0	1.0	0.5495850866242005	0.491005838620452	0.34302138237009117	0.3492491396527513	0.3992455908241117	0.38164057415588193	0.158003257632503	0.21113527843750202	0.6669529217618377	0.6736630174733833	0.6933675390660813	0.1393348517124129	0.6903218372936292	0.1613233544213344	0.7947874671361063	0.26775858329197344	0.6487921213636185	0.7824045792791949	0.16692903911413648	0.5024509733078584	0.36498675792870017	0.20765073295873737	0.4665917724171511	0.4635153855003644	0.6703618436550007	0.6126418085198846	0.573498625011969	0.3110714951179355	0.6514354153103825	0.8107047148391204	0.4963364458682361	0.47758173586115904	0.32141508201518654	0.5993152179874799	0.29935445794479376	0.07793738716939647	0.5658063642731932	0.32841600276089133	0.6241080861782	0.6760220721785073	0.21731618807826847	0.5098116801975076	0.36820340926463424	0.44252092202058746	0.9018036438427008	0.9145381709330369	0.671283024619852	0.710036451498589	0.1912553179408092	0.5521334899694752	0.06977924602096686	0.23538769121323133	0.2079493578391448	0.9217035854312429	0.6886235516738628	1.0	0.7390558605325893	0.7143292581231265	0.31659958733565763	0.6530042182683251	0.8200050000951148	0.43634505804890533	0.7370456678311936	0.26607154135590694	0.5380365754445054	0.4206161781188813	0.3997313022220601	0.41037900316519094	0.6003138845117013	0.3427074613232115	0.29548019317659246	0.7899621881852594	0.5939547935108829	0.7588895687849049	0.7714331148253658	0.19104663274303735	0.1746274009103822
SalBle_SBW6	0.8198558990159153	0.8179740043937738	0.83733308005809	0.6991450922213409	0.9999853667811166	0.6882680287943448	0.6909595177698091	0.8876382687803376	0.7047475056944261	0.8230362976308855	0.6983550190110814	0.8603290336705198	0.7908443167013733	0.8477214037480768	0.7150685661289311	0.5335314365525932	0.6977473496318001	0.8184009785631184	0.7544500935551102	0.8472290112140162	0.8729367451111125	0.3299347185478555	0.792296493400638	0.2558857023626214	0.8017317222372543	0.36949601965417	0.950360547457815	0.6505926224194443	0.7036344031302585	0.7006205734568293	0.3243955863055691	0.48601970735330213	0.6337165425304463	0.0	0.8923705763654124	0.9940574906781445	0.9999869568800697	0.6547277944103362	0.620287540257906	0.6658695662632654	0.47887612118211	0.6751608449528246	0.5482346716390768	0.5359948322072456	0.6077322509132381	0.5593834402010867	0.10388948801708475	0.32527128154120866	0.5722425436143941	0.14510547624207482	0.5828707613558666	0.6550838231923218	0.5353949800195884	0.5202630585493817	0.8478325377089224	0.6772633282588669	0.7196769345416857	0.5898066327218077	0.6110781665397759	0.5637498261784673	0.599922320880603	0.636578501080163	0.7696479573337609	0.7386959307800668	0.6480185741146918	0.7775940350323157	0.6830384822000211	0.48530424472745504	0.587427937204757	0.48638649680051593	0.5274069748892043	0.6230809730578976	0.6458886593301316	0.2382045199553433	0.43790529230293673	0.10501036755192472	0.30181843603112346	0.527809989470865	0.44166570249855985	0.6772094272479161	0.7231860969242612	0.7242280968221511	0.7354731108654593	0.7818838879286181	0.8135978361965603	0.5329018724702625	0.6988482889862864	0.5672080988790644	0.5286867236592252	0.5095515957524499	0.9773608803949406	0.8422541594586731	0.8252096761020149	0.6630470745290642	0.6306917486294203	0.6281923774335524	0.8242196672947117	0.6713033001390873	0.6293310736225941	0.6294758316048945	0.49278286250682646	0.3975361338284249	0.5947964369308552	0.598603453945395	0.760486092276657	0.8318817409939379	0.5352972602602486	0.5152125929549355	0.6613212271654803	0.6980235760006139	0.5531689390111845	0.8527503191834443	0.5644172268988241	0.5541005122186661
SalChio_1	0.9216120675660089	0.9290406103582318	0.9335644581783273	0.9467386821767706	0.9967312365697062	0.8895261775625938	0.8728294235045371	0.9239757039928933	0.9601185763430286	0.9111082879500441	0.9468559825073378	0.9372335593757275	0.9074331101477082	0.7731248161765096	0.7570517809211816	0.8831499574687927	0.9819742744682489	0.7292496508764141	0.16067211068963305	0.09959617133600118	0.1781270369589294	0.49601949055713945	0.22905949824748517	0.6185805530045851	0.3579026821507183	0.8286956455260285	0.9272792654773476	0.9084463302018919	0.7202043922787873	0.8434458960287937	0.9453347971052021	0.9999968302482205	0.8130324643746423	0.8923705763654124	0.0	0.2914857719802504	0.4995323948429785	0.7028115843118186	0.7124669784100162	0.7266669300934969	0.8049601157986453	0.7110378872588703	0.8081438332759097	0.7875633068078656	0.8189933339989056	0.9138772250605781	0.9236330838153671	0.9292607271043807	0.8058407561148144	0.9265081247902928	0.8030451430613701	0.918671472135127	0.7750113183618729	0.8829635926497517	0.1693037399184415	0.7222160023168283	0.41049296340099783	0.3729196384549005	0.6500188982350996	0.5355313976795874	0.3390054975909875	0.2408927110148884	0.19623232918507216	0.2078121984873087	0.7307943702477766	0.8386967072038141	0.9189899659067142	0.8694367294757994	0.8348968012933846	0.8011819023103012	0.9078972799280995	0.7123193636380579	0.8141215594264388	0.8885253543902727	0.831477601444133	0.8990213172711412	0.9361569566328345	0.8109487114099068	0.9095138762118018	0.7287902172514069	0.7795614587859951	0.9489329319042136	0.9593736748943915	0.8221582949338844	0.8479939894218519	0.7629648474208569	0.7759332283182777	0.7822412154216227	0.7729547586513184	0.7819386410379773	0.952608295473194	0.9999614404610088	0.9999895852477881	1.0	0.9947319014907645	0.8207858565383918	0.5096150482346957	0.8453610213223187	0.4055165084411705	1.0	0.7940136200885867	0.8709405105399473	0.837244652132878	0.8376644189382884	0.9029741843499921	0.9948006091069038	0.7651341591179897	0.7225949539512484	0.9500159694033784	0.6047545070971363	0.7096669692694009	0.9818149335612872	0.7780235740733996	0.8045817476899614
SalChio_6	0.998658916795849	0.999949544876196	0.9991699652912662	0.9999804677332943	0.9974519390623677	0.9999815606054332	0.9999940811536532	0.9999952015266409	0.9999944140946307	1.0	0.9999962657934389	1.0	0.9999946025534084	0.6350006373382127	0.9626611917298936	0.9863770734195542	0.9924873515380387	0.6382434438442537	0.49983285278069733	0.33776772117322384	0.32347926850450925	0.6615390486425388	0.38214112535456257	0.7666306402921153	0.5696023555205174	0.8388628442797852	0.80098935822752	0.9999831955233226	0.650717360768448	0.9999907953326017	0.9999936992267879	0.9999941009175927	1.0	0.9940574906781445	0.2914857719802504	0.0	0.5293010966514641	0.6959038509710896	0.7924084682156033	0.9955129059834632	0.9968188740096652	0.9843378885761853	0.9958681818294018	0.9981689986370873	0.9950095529397989	0.9999926919300325	1.0	1.0	1.0	1.0	1.0	0.999991757908624	0.9999848029803705	0.9999633292846171	0.4117430068028577	0.9744296126635863	0.5401034081366649	0.6500371349650385	0.814159104016167	0.7596381199079948	0.6082950532263955	0.5144845135752563	0.5155008254415552	0.5638032372608514	0.9999526743334273	0.9983115529043595	0.9869187009822475	0.9999828580440081	0.9999854664458039	0.9999757838574721	0.9999888623079036	0.9982278602472046	0.9923409311371983	0.9917830040155726	0.9913963808368146	0.9958419124746086	0.9972088114220533	0.9975205872669534	0.9970352158416342	0.9948843355313001	0.9906345840328252	0.9999910016401293	0.9984355252465918	0.9999802742015645	0.9898942774563161	0.9945519947790731	0.9999685413272549	1.0	0.999978781892353	0.9999738901219566	0.9964586826024916	0.9999282385770493	0.9999806175732918	1.0	1.0	0.9999807868198467	0.5385799876833	0.8544948836842632	0.6377521555285519	1.0	0.9999762138306392	0.9999934655842547	0.9946111226689347	0.9999935046268291	0.9999944149419552	0.9999841336284142	0.9432104928875872	0.9214086079650072	0.9681566530367884	0.8522174272550518	0.8691636291174641	0.9864681641404252	1.0	1.0
SalChio_8	0.9988811699296732	0.9999958865869708	0.9993254497693719	0.9999792485402044	0.9979714935977931	0.9999908502083852	0.999996899031245	0.9999976189548336	0.9999970734638132	1.0	0.999998043595459	1.0	0.9999973217389874	0.9999223502184519	0.9689176526475684	0.9888259631928721	0.9911817726375165	0.9710091968494422	0.5849306367130377	0.5595885727650789	0.4198855330770228	0.718927955828975	0.48627596574688225	0.8060799098088067	0.642280660177473	0.8618536033840771	0.9999544164126654	0.9999835448057923	0.9999281547736348	0.9999951775423234	0.9999724667105182	0.9999620709148365	1.0	0.9999869568800697	0.4995323948429785	0.5293010966514641	0.0	0.9969536350169467	0.9939057226254634	0.9962070789713352	0.9973653475652444	0.9868871133321043	0.9965757845863507	0.9984852599440494	0.9954490007776331	0.9999718388204633	0.9999827925129909	0.9999782341172369	1.0	0.9999817483344619	1.0	0.9999927258154339	0.9999902307368526	0.9999931689817407	0.5119673808192738	0.9788432664006121	0.5923958479779281	0.7095127135200068	0.8458539399141058	0.8004434059404413	0.6748029870452101	0.6166748505776607	0.5978777395361912	0.6378372911097405	0.999976516583253	0.9999752460422867	0.9999965887254735	0.9999889523828452	0.9999927883211222	0.9999844187335314	0.9999941648028737	0.9999744520923973	0.9936471717762805	0.9931602407762585	0.9928720689602003	0.9965426212179425	0.9976818391292605	0.9979434467203646	0.9975327872590195	0.9957228831401762	0.9905603442054102	0.9999886071923784	0.9974707984809124	0.9999902118833421	0.9797226831978241	0.9954839538409028	0.999978464465301	1.0	0.9999894713862363	0.9999828314086621	0.9999338181267016	0.9998292232497284	0.9999092475847141	1.0	1.0	0.9999786106287247	0.5961080759662092	0.8480384992253223	0.6991789338272931	1.0	0.9999622286253181	0.9999965765255809	0.9955082434324605	0.9999967769380519	0.9999972286445153	0.9999921269652771	0.9528825815906701	0.9346239917992766	0.9735578887576423	0.8779439793606666	0.8908229858018031	0.9887759947968399	1.0	1.0
SalCoc_1	0.742376728447421	0.7662860167638128	0.7748249059537892	0.8209153217030613	0.9998750531576388	0.6448905253519006	0.5543992690279111	0.770835154892389	0.8552073871905496	0.72309406932952	0.8280192629568183	0.8251634447617495	0.7304861473245354	0.31752826090719677	0.36071848487633107	0.7390815624649594	0.9553375858451413	0.1903348571941238	0.572492661182886	0.5620116245375854	0.749699194718007	0.8668426346288473	0.7844760226475332	0.7791755360080577	0.8051548726394134	0.9910482304716128	0.8414029507377927	0.794312017871267	0.04170291084519118	0.6221437047242002	0.867206994317221	0.9894925842292221	0.5495850866242005	0.6547277944103362	0.7028115843118186	0.6959038509710896	0.9969536350169467	0.0	0.07152606973363362	0.3608720065233627	0.3774113810871632	0.3381928382857061	0.38776057337710956	0.39480571481168225	0.5759903905033545	0.7879566679129643	0.7904354507966127	0.8219697445460367	0.551056249491232	0.814137094278752	0.5134614543620308	0.8096864307761507	0.36980933592758347	0.7566906949944284	0.7531796283347209	0.4105242595762034	0.7478996904027077	0.5610829463519944	0.6471036386836171	0.5792580939205751	0.5658992854938998	0.64623218040158	0.5742207552713916	0.5142963729600123	0.35637835974808096	0.6329723134114336	0.8117712122081173	0.6908452789783978	0.4728793856869359	0.33475684944475537	0.7780030502894101	0.33666669784617087	0.5598456463739547	0.756380475075143	0.619701938773286	0.750306363743473	0.8512742562086278	0.43872886947055156	0.6865201242279473	0.3899742758061574	0.5182458661098291	0.8921588527492288	0.9115865299418052	0.5999656026547942	0.6814719336795612	0.42505821728617066	0.4691094532175307	0.47973769155124013	0.3795284535462675	0.4120530567963886	0.8307215840046535	0.9770454165914546	0.9999730694034857	0.9809148340079537	0.9698411609527079	0.6392306982710252	0.9716468463246534	0.9858974536922599	0.6448219250713446	0.9824626158100306	0.4040493667128582	0.6377761774487498	0.5972608702520823	0.48681824223169246	0.6747121059376727	0.964927775602208	0.4877774342275423	0.4476212227145303	0.9595692161075408	0.4085534339256339	0.7077725012031323	0.9782643333899238	0.4731249343720314	0.4993228747746762
SalCoc_10	0.6928892422301454	0.7185326102858014	0.7310937439065961	0.7859681471693984	0.9996201163371302	0.5847145096867963	0.4701399857029712	0.767034766819531	0.8560172140786516	0.7065339411069839	0.8256505446392344	0.8148048221878806	0.7095238905891941	0.377283215716093	0.26034908073042995	0.7202014054810326	0.9512760579068776	0.2492022590977786	0.531541299188367	0.5800814911916129	0.7278245207674603	0.8483865438509979	0.7574417067124934	0.7293121573910333	0.7746365322172408	0.9851531694499668	0.8565719285659753	0.775610465930868	0.10836646936276917	0.569419415774816	0.8507951319359279	0.9830228872974203	0.491005838620452	0.620287540257906	0.7124669784100162	0.7924084682156033	0.9939057226254634	0.07152606973363362	0.0	0.3136191922874175	0.3028559713201604	0.29518666549610517	0.2846571416059207	0.32861720441572007	0.5251297377244639	0.7671220643988695	0.7639667772830828	0.8037128687272074	0.4972418919639813	0.7911615617585648	0.4604319930119044	0.794608126899723	0.3149049187754652	0.7337026486147775	0.7308207369711898	0.3543781678944866	0.71535552938608	0.506720053132757	0.5976555747725085	0.5314850355667813	0.5131394506619148	0.6195552554401841	0.5372093330645902	0.4699109567626397	0.30707898858769533	0.6065647232054774	0.7956137144766632	0.6576029544923911	0.43261302703756577	0.25864141432279375	0.7545024738056686	0.28333060210921335	0.503856373239687	0.7272484009592868	0.5733094641399696	0.7207316628402989	0.8322578392375026	0.3785414612575563	0.6119098790008508	0.34420500102560436	0.4761462261742878	0.884304265500511	0.9048606118261947	0.5772545096965919	0.6581699259726845	0.3656065575595461	0.4371638500440398	0.41819208075273373	0.3177698899866964	0.3478872536254295	0.8361134194028246	0.9628448587265636	0.999919039430826	0.9691843046936701	0.9591713303803281	0.5992511558186384	0.9531261230489225	0.9768845559801193	0.5953089558551948	0.9716834169588379	0.3390647981050934	0.5979896831795204	0.550806870624191	0.4303483152709704	0.648106448669825	0.9510862493765398	0.3742880259620932	0.3682918815323023	0.9395324460476279	0.3015227030746007	0.6871280701741497	0.9648359836207986	0.4182838755149525	0.4403863053120004
SalCoc_11	0.7526282134117849	0.7724963090143501	0.7875916583472367	0.8285551049155236	0.999795899289693	0.6487893952484102	0.5785286324195328	0.7276403491615935	0.8483560419775751	0.7003483489736424	0.8134775132232228	0.7589417521758098	0.6903195650883382	0.7418796206429674	0.3813903145329467	0.6570337050756097	0.9548416896247134	0.6014834977886584	0.3953379321397459	0.6562446792055954	0.6150709511928389	0.845103179112667	0.6820996689867778	0.785784737471896	0.8127662277326009	0.9984870863507989	0.999711285525849	0.6741972539849905	0.4485896540021217	0.45501654124425395	0.8019960249344089	0.9998317465443088	0.34302138237009117	0.6658695662632654	0.7266669300934969	0.9955129059834632	0.9962070789713352	0.3608720065233627	0.3136191922874175	0.0	0.3938219498483373	0.06411460864405927	0.4053255446033175	0.3213723364135799	0.36438177047106346	0.6805670758422815	0.7593533653771413	0.7441344691893539	0.33726774336360876	0.7691952436739475	0.27829379855981506	0.7022839078391714	0.27475878616750604	0.6582972884990672	0.6330446452921125	0.10239142994496686	0.6375180545044052	0.5051949101917358	0.4868846261807628	0.560985918212001	0.5714806022926734	0.5823537622669239	0.5086270981133749	0.46036401722608844	0.010716953046288835	0.4257550161184328	0.7280625246884884	0.5433957998118042	0.47545441415706235	0.356815224923298	0.6717906353333485	0.07120358898682133	0.3407835179772727	0.6594880267442393	0.4887565578399088	0.7007042039470728	0.7800361291729211	0.40507209146003087	0.7212592850202322	0.05346842150927966	0.2361822644730026	0.8301806606440336	0.8616298388891914	0.361139221906953	0.49845039504847566	0.26498588363790954	0.17817260117606082	0.276243214593497	0.2780352668817434	0.30259935735588783	0.7921651740431873	0.9997878552900955	0.9997969582609081	1.0	0.9798077756588653	0.4718643775771818	0.9964504748983052	0.9988806856031349	0.656790169773416	1.0	0.3527453739867018	0.5949980232579517	0.5119966036281407	0.4836015509060567	0.6532243763747818	0.980055696004962	0.5006544930263706	0.458725116080385	0.9760124842921631	0.4126084659889927	0.6285674993949767	0.9998859142481086	0.2805643370561235	0.381638585471602
