row.ID	Anisacanthus.quadrifidus	Physostegia.virginiana	Ruellia.brittoniana	Salvia.azurea	Salvia.ballotiflora	Salvia.blepharophylla	Salvia.chionophylla	Salvia.coccinea	Salvia.darcyi	Salvia.farinacea	Salvia.greggii	Salvia.leucantha	Salvia.microphylla	Salvia.regla	Salvia.roemeriana	Salvia.sinaloensis	Scutellaria.suffrutescens	Scutellaria.wrightii	Stachys.coccinea
1376	0	1382.9796	293.4862	1180.6881	0	0	4482.2564	135.5836	926.7108	1779.9584	2171.7009	0	0	562.2668	0	412.2271	0	0	0
1386	0	59568.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36827.07
1389	0	2186.695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4219.874
1391	0	0	0	0	0	0	0	0	0	0	499.0208	0	0	0	0	0	0	0	0
1392	0	4208.163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1649.347
1395	0	0	0	0	0	1361.03	0	0	0	141.1901	867.1009	847.2358	0	482.8599	0	0	0	0	0
1429	4830.5814	0	2639.9473	4930.3134	5788.9781	24952.9314	4559.7116	1945.2772	10354.1344	8332.6346	3359.7741	14496.5154	65414.7701	5007.7647	0	2697.8528	6070.3072	2072.0533	426.7342
1448	0	0	0	0	0	0	0	0	0	0	0	0	0	11254.69	0	0	0	0	0
1523	0	0	0	0	0	0	0	0	0	0	277.0011	0	0	0	0	0	0	0	0
1605	2083.098	0	5726.626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.286	2266.057	0
1705	0	0	364.4549	0	0	551.9494	0	0	0	0	0	0	0	0	0	0	0	0	0
1768	0	0	0	0	204.8589	2622.8513	0	0	1270.3076	0	1358.6122	0	0	0	0	0	0	0	0
1808	7726.522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1864	0	0	0	0	0	0	0	0	0	0	0	1037.58	0	0	0	0	0	0	0
1869	7331.327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1890	0	0	0	0	0	576.20677	88.92582	0	2371.03123	0	0	0	0	140.45462	5392.27405	0	0	0	0
1916	144542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1932	1560.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	0	0	0	0	0	8929.302	0	0	0	0	0	13187.123	0	0	0	0	0	0	0
1983	0	0	0	0	0	2803.759	0	0	0	0	0	0	0	0	0	0	0	0	0
1986	0	0	0	0	0	2941.212	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	23025.1042	0	2589.664	1626.7286	4649.9246	186148.4139	14004.5259	808.9562	5704.7076	9457.9798	10542.4595	37892.9534	45597.7954	8069.4228	0	0	5712.1135	2284.9462	0
1990	0	0	0	0	0	3804.181	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	337.1909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	12333.6559	0	849.9797	580.2501	1910.6865	98299.6826	7002.6	287.1653	2117.3623	1188.1347	4138.129	15582.9285	25024.5615	3733.7464	0	0	2213.3927	1071.6264	0
1995	1961.4291	0	0	0	0	17718.5115	1143.3955	0	0	0	0	1384.4209	3468.5916	0	0	0	249.0694	619.1673	0
1999	0	0	0	0	0	2751.393	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	0	0	0	0	0	5768.681	0	0	0	0	0	0	0	0	0	0	0	0	0
2035	1068.2796	0	0	0	0	870.4925	0	0	0	0	0	0	0	0	0	0	0	0	0
2038	10574.9318	0	774.8636	550.6827	0	4266.2332	0	277.923	0	1255.7499	1265.6815	719.038	0	472.8127	0	2605.4242	2775.8969	546.3126	407.8298
2040	622.57707	0	0	0	0	811.2745	0	0	0	0	0	0	0	0	0	59.73464	0	0	0
2046	96427.1205	11876.2899	11916.8369	6207.1918	130.7441	38057.3181	4811.1691	9976.8032	1331.0823	6910.7978	14238.1004	9992.5458	588.7338	5452.9349	4340.1109	29247.9597	36836.1153	19947.9755	6635.6203
2048	37606.5817	4118.3704	4184.0863	2163.5003	541.0046	25107.9311	1384.5186	3479.7513	0	4478.0911	4960.8101	5278.6754	0	1888.9241	1007.7258	10395.0645	14200.8202	6764.6493	1853.1007
2055	0	0	0	0	0	3190.859	0	0	0	0	0	818.284	0	0	0	0	0	0	0
